id	Inactivated1	Inactivated2	Normal1	Normal2
AAEL012658	330	361	375	419
AAEL012654	12	5	7	6
AAEL012659	101	188	51	117
AAEL012660	121	145	95	142
AAEL012656	78	119	90	118
AAEL012661	2926	2878	2426	2698
AAEL019597	729	1000	425	887
AAEL020923	0	0	0	0
AAEL008489	90	109	116	112
AAEL008478	340	374	357	316
AAEL008485	378	541	610	657
AAEL027384	278	430	133	250
AAEL008469	275	298	298	284
AAEL008490	604	490	542	694
AAEL008475	249	364	185	271
AAEL008480	122	169	86	161
AAEL008486	89	83	98	95
AAEL008491	198	195	124	146
AAEL008476	38	40	42	39
AAEL008481	34890	26879	32985	32307
AAEL008474	0	3	3	0
AAEL008472	15	24	16	30
AAEL023300	0	0	0	0
AAEL027779	51	57	40	57
AAEL008482	215	259	138	252
AAEL008473	879	2372	2177	1743
AAEL008487	0	0	0	0
AAEL008488	3	3	9	7
AAEL008471	203	341	210	291
AAEL008916	85	122	12	111
AAEL001543	42	56	53	47
AAEL026418	6	13	1	5
AAEL001541	273	210	132	218
AAEL001549	360	546	201	343
AAEL001548	508	374	433	311
AAEL001586	361	280	288	254
AAEL020603	6	11	11	6
AAEL027353	143	151	190	380
AAEL001556	46	64	72	78
AAEL001582	120	174	185	135
AAEL001593	502	796	296	562
AAEL001562	98	115	88	95
AAEL019546	472	781	297	564
AAEL001552	0	0	0	0
AAEL001559	87	213	23	129
AAEL001564	170	157	94	118
AAEL001540	278	429	156	275
AAEL023883	0	0	0	2
AAEL001575	13	14	13	16
AAEL001580	152	221	75	171
AAEL001583	366	477	257	380
AAEL009190	102	252	81	153
AAEL001565	69	109	74	83
AAEL024628	26	29	14	39
AAEL019617	258	308	136	250
AAEL025434	0	0	0	0
AAEL020046	0	0	0	0
AAEL001561	339	502	433	421
AAEL001570	238	307	269	340
AAEL001577	531	833	630	739
AAEL001553	0	0	0	0
AAEL023414	0	0	0	0
AAEL001544	39	69	35	44
AAEL001596	182	217	151	203
AAEL026781	2	2	1	0
AAEL022898	6	5	7	7
AAEL020977	37	40	40	35
AAEL024453	4	5	0	2
AAEL021788	6	14	4	5
AAEL001571	0	0	0	5
AAEL001584	9	18	20	32
AAEL001573	214	218	200	183
AAEL001554	169	294	112	194
AAEL001588	1510	1961	1084	1545
AAEL001569	471	628	480	544
AAEL021043	0	0	1	2
AAEL001545	43	40	33	33
AAEL001595	53	91	78	115
AAEL001581	292	360	194	303
AAEL001568	1	2	0	1
AAEL017133	756	704	578	556
AAEL019443	9	16	12	23
AAEL001566	206	145	146	163
AAEL001557	263	347	153	243
AAEL013484	1182	1462	1425	1286
AAEL013487	279	491	135	264
AAEL025803	0	0	0	0
AAEL013490	974	898	1087	832
AAEL013491	149	143	245	144
AAEL013483	79	109	29	102
AAEL013488	53	84	53	90
AAEL013489	23	36	15	37
AAEL013971	30	28	8	24
AAEL013970	127	195	112	135
AAEL013969	1052	1746	1211	1127
AAEL006884	90	166	23	164
AAEL017188	37	50	83	47
AAEL028947	0	0	0	0
AAEL006880	277	437	196	310
AAEL006879	4116	3802	3688	3986
AAEL006882	17	21	33	22
AAEL006883	221	256	224	312
AAEL006886	18	21	28	43
AAEL022496	53	104	12	46
AAEL006890	3186	2931	2414	3110
AAEL006881	34	62	50	54
AAEL024836	0	0	0	0
AAEL006888	21	10	33	42
AAEL006887	275	406	457	393
AAEL006885	7477	6684	7514	8257
AAEL006895	229	308	146	228
AAEL006892	134	366	36	167
AAEL020955	499	503	531	443
AAEL023188	2263	2283	1660	1896
AAEL023873	0	2	0	0
AAEL010520	870	1044	684	867
AAEL026396	0	0	0	0
AAEL028192	0	0	0	0
AAEL022796	0	0	0	0
AAEL021892	0	0	0	1
AAEL010531	0	0	0	0
AAEL027233	0	0	0	1
AAEL024839	0	0	0	0
AAEL021127	0	0	1	0
AAEL027801	257	333	152	240
AAEL026415	110	118	191	122
AAEL021954	0	1	2	1
AAEL010523	61	39	29	35
AAEL010524	286	242	371	320
AAEL022354	8	12	7	9
AAEL010522	71	105	55	68
AAEL010529	68	85	177	130
AAEL013384	124	161	120	165
AAEL013382	37	55	32	38
AAEL013385	0	0	1	0
AAEL028107	307	546	259	421
AAEL011592	109	79	35	97
AAEL025591	190	244	187	258
AAEL011588	488	343	389	415
AAEL011591	3	1	3	0
AAEL012157	95	61	117	163
AAEL012153	0	0	4	1
AAEL021400	152	222	85	154
AAEL012154	1339	2142	2673	1512
AAEL026312	1	1	2	1
AAEL015124	18	8	13	11
AAEL012156	62	77	40	92
AAEL012152	298	339	197	250
AAEL025708	0	0	0	0
AAEL028840	0	0	0	0
AAEL028891	0	0	0	0
AAEL027135	40	79	24	78
AAEL023034	0	1	2	0
AAEL025129	0	0	0	0
AAEL022258	0	0	0	0
AAEL025767	0	0	0	0
AAEL010330	1095	970	902	975
AAEL011858	33	68	13	28
AAEL028231	0	0	2	5
AAEL010332	35	65	24	47
AAEL011868	85	170	46	111
AAEL011862	70	79	11	62
AAEL011869	4	7	2	3
AAEL025514	292	321	486	401
AAEL011867	17	16	12	23
AAEL013561	180	296	169	186
AAEL013549	51	55	40	64
AAEL021055	0	0	0	0
AAEL013558	28	54	17	34
AAEL020464	0	0	0	0
AAEL013562	22	25	15	18
AAEL013557	42	39	55	74
AAEL023697	0	0	0	0
AAEL021876	0	0	0	0
AAEL013552	42	64	73	60
AAEL013550	95	152	63	93
AAEL021308	44	66	34	53
AAEL013553	150	295	112	210
AAEL013548	27	43	15	50
AAEL013547	81	110	63	128
AAEL013790	233	254	237	326
AAEL013796	70	92	64	69
AAEL027616	190	350	151	207
AAEL002249	118	197	110	169
AAEL002253	54	91	13	46
AAEL002276	187	208	273	163
AAEL002261	483	673	357	494
AAEL021693	0	2	0	0
AAEL024257	0	0	0	0
AAEL002263	457	457	623	584
AAEL002254	449	804	463	509
AAEL021678	0	2	1	1
AAEL002273	1	1	3	0
AAEL025785	5	7	4	10
AAEL023094	2	0	0	0
AAEL002255	17	23	21	17
AAEL002248	74	60	67	67
AAEL002271	283	444	256	386
AAEL019956	286	328	211	310
AAEL022692	36	62	16	43
AAEL002269	7510	7167	9593	7512
AAEL019776	404	604	273	365
AAEL026523	0	0	0	0
AAEL002267	247	226	249	230
AAEL002257	4	3	15	6
AAEL002270	0	0	0	0
AAEL002272	278	337	176	314
AAEL002250	126	238	39	119
AAEL002258	62	89	41	72
AAEL002279	114	190	110	165
AAEL020516	0	1	0	4
AAEL025426	0	0	0	0
AAEL021775	10	15	9	10
AAEL002260	266	392	175	273
AAEL019726	57	107	81	95
AAEL002275	0	0	0	0
AAEL020594	0	0	0	0
AAEL021299	0	0	0	0
AAEL014276	37	65	26	71
AAEL004591	58	117	97	94
AAEL023691	114	97	230	173
AAEL022454	58	33	42	30
AAEL004583	453	724	341	542
AAEL004586	681	833	421	693
AAEL004592	146	240	102	168
AAEL026050	0	0	0	0
AAEL024992	0	0	0	0
AAEL028921	6	11	5	12
AAEL019313	0	0	0	0
AAEL028047	264	253	245	232
AAEL004589	984	1669	1186	1271
AAEL024437	0	0	0	0
AAEL020512	0	0	0	0
AAEL004585	0	0	0	0
AAEL019581	1	0	0	0
AAEL004590	0	0	2	0
AAEL004588	47	33	100	42
AAEL015472	3	2	2	0
AAEL010107	134	195	88	199
AAEL014649	121	165	106	123
AAEL027443	9	30	7	5
AAEL028828	0	0	0	0
AAEL028763	0	0	0	0
AAEL026531	43	51	22	27
AAEL010110	7	12	2	2
AAEL015404	216	355	361	520
AAEL017132	185	353	482	375
AAEL025559	0	0	0	0
AAEL010109	324	508	384	438
AAEL010108	103	167	162	144
AAEL025513	2	3	1	0
AAEL022847	0	0	0	0
AAEL010112	61	101	58	78
AAEL010097	2590	3935	537	3596
AAEL010095	326	265	356	400
AAEL010098	0	2	0	0
AAEL010099	86	207	153	166
AAEL024732	42	70	40	26
AAEL027693	0	1	0	0
AAEL010105	1	2	0	4
AAEL010113	1	3	1	3
AAEL020150	1	0	1	1
AAEL010102	55	42	44	77
AAEL026690	2	1	0	14
AAEL010104	0	0	0	0
AAEL014240	0	0	0	0
AAEL014245	2	0	1	1
AAEL014241	0	0	0	0
AAEL023083	0	0	0	0
AAEL025356	0	0	0	0
AAEL014239	0	0	0	0
AAEL021871	0	0	0	4
AAEL021669	1	1	1	0
AAEL014244	2	3	5	9
AAEL014246	350	198	493	446
AAEL027567	57	116	42	54
AAEL007988	92	128	88	95
AAEL008005	78	119	57	76
AAEL007994	16	23	26	29
AAEL008006	391	430	397	365
AAEL007996	166	167	79	99
AAEL008000	213	258	146	208
AAEL008002	979	674	966	925
AAEL007990	206	173	154	194
AAEL007987	0	0	0	0
AAEL007989	0	0	0	0
AAEL007986	0	0	0	0
AAEL007997	49	25	52	128
AAEL008001	37	44	13	56
AAEL007998	0	0	0	0
AAEL007999	0	0	0	0
AAEL007991	0	0	0	0
AAEL023174	5	6	5	5
AAEL008007	147	82	236	179
AAEL011449	1	0	0	0
AAEL026740	16	9	12	3
AAEL011454	65	27	36	34
AAEL011452	352	580	379	326
AAEL011448	232	526	379	142
AAEL011460	64	123	150	70
AAEL011447	30274	23980	32506	27670
AAEL011462	165	195	139	181
AAEL011463	64	58	85	87
AAEL011459	12	23	21	28
AAEL017998	0	0	0	0
AAEL025322	0	0	0	0
AAEL026338	8	4	5	8
AAEL011444	0	0	0	0
AAEL025945	0	1	1	0
AAEL013514	0	0	0	0
AAEL013520	0	0	0	0
AAEL024556	0	0	0	0
AAEL013512	0	0	0	1
AAEL013515	628	660	746	293
AAEL013513	0	0	7	0
AAEL024835	1	0	0	0
AAEL013517	158	121	242	192
AAEL001735	0	0	0	1
AAEL001743	0	0	0	0
AAEL001736	0	0	0	0
AAEL020725	1	1	1	0
AAEL001740	139	247	104	186
AAEL001732	2	5	1	0
AAEL001745	4	3	1	0
AAEL001742	654	896	533	691
AAEL011192	147	169	115	115
AAEL001734	38	22	18	29
AAEL017687	0	0	0	0
AAEL001748	140	209	54	185
AAEL017120	4	13	1	7
AAEL001744	2	5	13	7
AAEL025915	402	352	178	278
AAEL026379	0	0	0	0
AAEL017098	2544	4944	1054	3053
AAEL028923	0	0	0	0
AAEL026456	0	0	0	0
AAEL022798	6	0	1	6
AAEL001738	25	58	28	36
AAEL001747	88	88	113	128
AAEL001737	152	191	249	189
AAEL026485	0	0	0	0
AAEL024442	0	5	0	0
AAEL018149	3	6	2	5
AAEL007956	1	3	2	0
AAEL008354	5	4	4	0
AAEL028043	7549	5846	8742	7393
AAEL022661	380	450	461	386
AAEL024334	16	4	21	35
AAEL024781	3	3	1	0
AAEL008359	18	21	60	29
AAEL008355	84	95	221	145
AAEL008356	239	378	151	231
AAEL022431	10	11	3	7
AAEL008360	1	1	0	2
AAEL021069	0	0	0	0
AAEL003104	187	211	249	263
AAEL018867	0	0	0	0
AAEL003093	7	10	1	8
AAEL003097	88	107	55	97
AAEL003098	41	43	15	16
AAEL029008	35	58	33	84
AAEL003106	899	1294	815	969
AAEL003108	290	473	178	302
AAEL026629	0	0	0	0
AAEL023076	64	99	48	61
AAEL019939	775	1600	748	998
AAEL021723	0	0	0	0
AAEL009351	116	100	206	177
AAEL009356	0	0	0	0
AAEL014578	94	110	77	118
AAEL014577	22	31	18	40
AAEL014576	286	411	369	352
AAEL024528	521	709	246	555
AAEL023854	110	71	61	50
AAEL020037	0	0	0	0
AAEL018709	178	281	60	209
AAEL024647	0	0	0	0
AAEL020926	0	0	0	0
AAEL017096	185977	123131	194287	177862
AAEL001425	71	108	62	112
AAEL001423	404	289	381	606
AAEL001426	100	95	60	120
AAEL001424	126	157	100	161
AAEL001412	91	151	106	88
AAEL001400	13	7	23	8
AAEL001432	6465	7562	4671	5600
AAEL026119	0	1	0	0
AAEL001397	315	444	242	406
AAEL001407	74	102	28	68
AAEL022507	1	1	0	3
AAEL001405	201	240	225	263
AAEL001411	1261	1752	1317	1509
AAEL001395	123	181	99	130
AAEL001434	85	128	88	109
AAEL027032	0	0	0	0
AAEL018834	0	0	0	0
AAEL016132	0	0	0	0
AAEL016131	0	0	0	0
AAEL001403	28	25	38	20
AAEL028185	269	390	138	209
AAEL017059	634	569	465	551
AAEL001421	8168	6857	6228	5614
AAEL017300	26	28	40	44
AAEL028654	0	0	0	0
AAEL001435	7	3	2	3
AAEL001437	5	4	10	4
AAEL001410	88	160	61	92
AAEL001422	167	170	137	155
AAEL026908	0	0	1	0
AAEL015651	95	135	75	104
AAEL001438	29	51	25	43
AAEL001394	334	337	381	421
AAEL001396	141	51	28	76
AAEL001416	305	412	223	345
AAEL021546	0	0	0	0
AAEL001399	137	225	42	159
AAEL023787	2	4	2	5
AAEL016125	0	0	0	0
AAEL016124	0	0	0	0
AAEL016123	0	0	0	0
AAEL016122	0	0	0	0
AAEL016121	0	0	0	0
AAEL016120	0	0	0	0
AAEL016119	0	0	0	0
AAEL021977	36	60	44	65
AAEL026079	0	0	0	0
AAEL001428	0	1	0	0
AAEL016116	0	0	0	0
AAEL016115	0	0	0	0
AAEL016114	0	0	0	0
AAEL019542	247	567	141	347
AAEL001414	3463	5314	7367	6365
AAEL001420	5889	6347	8460	6193
AAEL001417	186	155	441	223
AAEL001401	3114	3070	3726	2863
AAEL001402	2744	2527	3229	2920
AAEL016111	0	0	0	0
AAEL018835	0	0	0	0
AAEL028871	0	0	0	0
AAEL016108	0	0	0	0
AAEL016107	0	0	0	0
AAEL027950	0	0	0	0
AAEL023677	0	0	0	0
AAEL009211	3	2	2	0
AAEL009214	635	593	812	717
AAEL009213	96	88	107	70
AAEL024235	599	922	666	731
AAEL018733	3	3	0	8
AAEL020128	17	15	21	43
AAEL006224	415	421	391	392
AAEL006221	105	152	158	179
AAEL006211	206	479	94	242
AAEL025439	0	0	0	0
AAEL006227	194	209	147	233
AAEL006216	134	86	174	137
AAEL006214	3	0	0	0
AAEL020929	103	130	50	110
AAEL027310	0	0	0	0
AAEL006226	496	708	684	757
AAEL006219	3	5	1	2
AAEL011305	10	36	3	6
AAEL024532	28	24	9	8
AAEL021586	4	5	0	2
AAEL027202	0	1	0	2
AAEL026020	0	0	0	0
AAEL020710	0	0	0	0
AAEL020401	0	1	0	0
AAEL012633	2	3	2	5
AAEL020890	0	3	0	0
AAEL024237	7	4	23	13
AAEL026985	0	0	0	0
AAEL012635	32	59	39	26
AAEL012634	4	7	4	4
AAEL012636	95	243	83	67
AAEL012632	492	440	567	502
AAEL012637	230	368	90	292
AAEL014318	353	311	292	527
AAEL026765	1	5	1	2
AAEL024066	0	0	0	0
AAEL014317	117	169	211	238
AAEL024639	0	0	0	0
AAEL014314	97	167	39	131
AAEL014315	11	5	4	7
AAEL014316	25	32	30	23
AAEL025326	0	5	0	0
AAEL027526	0	0	0	0
AAEL018121	0	0	0	0
AAEL000722	48	63	123	88
AAEL000746	1219	1108	877	1154
AAEL000721	18	43	9	27
AAEL020731	0	5	2	5
AAEL024347	0	0	0	0
AAEL000750	223	232	151	222
AAEL000724	57	83	59	69
AAEL000729	16	14	8	38
AAEL028175	0	0	0	0
AAEL000726	0	0	0	0
AAEL018813	0	0	0	0
AAEL027992	0	0	0	0
AAEL000732	0	0	0	0
AAEL000748	0	0	1	0
AAEL000723	1	4	2	4
AAEL016055	0	0	0	0
AAEL028711	0	0	0	0
AAEL028914	0	0	0	0
AAEL028931	0	0	0	0
AAEL018814	0	0	0	0
AAEL000733	1	1	2	0
AAEL019582	443	483	308	384
AAEL022848	0	0	0	0
AAEL000744	341	208	330	366
AAEL000735	178	147	106	105
AAEL000751	0	0	0	0
AAEL000747	163	274	59	152
AAEL028934	0	0	0	0
AAEL000725	0	0	0	0
AAEL023968	0	0	0	0
AAEL000730	456	717	261	582
AAEL020423	4	4	7	2
AAEL018120	179	269	203	236
AAEL028122	1	1	0	0
AAEL019423	246	418	134	286
AAEL000739	364	705	124	463
AAEL027087	41	53	12	42
AAEL023348	37	88	91	67
AAEL022338	4	0	0	0
AAEL028753	0	0	0	0
AAEL018879	0	0	0	0
AAEL016102	0	0	0	0
AAEL016101	0	0	0	0
AAEL016100	0	0	0	0
AAEL016099	0	1	0	0
AAEL016098	7	5	4	0
AAEL023481	2	2	9	5
AAEL025731	0	0	0	0
AAEL021336	0	0	0	0
AAEL001333	0	0	0	1
AAEL001326	30	41	17	39
AAEL026598	0	0	0	0
AAEL023792	0	0	0	0
AAEL022382	14	18	27	30
AAEL001356	600	639	375	649
AAEL001341	102	123	282	286
AAEL026336	0	0	0	0
AAEL001343	6	14	3	6
AAEL027407	1	3	0	2
AAEL023709	0	0	1	0
AAEL001355	106	81	113	109
AAEL001328	733	835	948	712
AAEL023926	1	11	0	4
AAEL001358	54	92	29	70
AAEL001346	3	5	3	9
AAEL001325	64	76	153	89
AAEL025598	5	8	5	11
AAEL026266	0	0	0	0
AAEL019936	107	157	63	116
AAEL007466	88	135	88	119
AAEL027014	0	0	0	0
AAEL007462	182	215	91	193
AAEL007473	180	161	189	209
AAEL019884	14	42	77	66
AAEL023657	61	106	32	83
AAEL019885	634	770	641	900
AAEL020883	0	1	0	0
AAEL007472	88	123	91	112
AAEL022524	0	0	0	0
AAEL014830	168	225	209	155
AAEL013554	45	114	197	109
AAEL013556	3	14	11	12
AAEL014019	335	489	1052	701
AAEL014021	105	153	116	141
AAEL014022	195	293	253	217
AAEL025392	0	0	0	0
AAEL014020	0	0	0	0
AAEL014018	0	0	0	0
AAEL006539	187	327	249	277
AAEL006560	256	313	221	290
AAEL006552	843	1161	834	939
AAEL006550	323	446	372	437
AAEL006538	325	370	231	311
AAEL025065	284	410	230	320
AAEL006548	25	50	11	27
AAEL006556	74	163	13	83
AAEL017516	44456	38427	36159	33847
AAEL006540	0	1	2	5
AAEL006541	1	0	0	0
AAEL023847	17	11	2	12
AAEL022483	0	0	0	0
AAEL020312	0	0	0	0
AAEL006536	17	28	8	10
AAEL026791	166	271	119	212
AAEL006537	0	0	0	2
AAEL006564	670	1150	808	911
AAEL006547	78	79	39	101
AAEL006566	123	185	219	169
AAEL006557	216	263	261	252
AAEL006551	88	120	71	111
AAEL006553	18	23	14	26
AAEL006543	40	55	49	39
AAEL027525	0	0	0	0
AAEL006542	1089	906	1140	930
AAEL006563	754	1153	387	480
AAEL006549	175	237	185	241
AAEL018119	209	320	181	278
AAEL019934	134	322	49	197
AAEL001241	7	5	8	9
AAEL024048	0	0	0	0
AAEL026179	0	0	0	0
AAEL025178	0	0	0	0
AAEL015638	0	0	0	0
AAEL001232	215	713	233	315
AAEL001244	238	390	215	292
AAEL026583	0	0	0	2
AAEL023612	0	0	0	0
AAEL019705	1	5	0	1
AAEL013571	648	838	709	741
AAEL027126	0	0	1	0
AAEL013570	59	132	213	202
AAEL021945	0	1	0	5
AAEL013267	93	73	101	97
AAEL020690	0	0	0	0
AAEL020445	2	1	0	1
AAEL018699	304	321	235	308
AAEL020827	130	156	63	160
AAEL022320	59	114	37	96
AAEL011050	135	105	103	119
AAEL011048	259	235	233	253
AAEL027426	0	1	0	0
AAEL011054	130	121	176	152
AAEL011052	111	134	175	177
AAEL011049	185	196	57	164
AAEL011051	580	912	512	697
AAEL021818	0	0	0	0
AAEL011057	47	53	65	46
AAEL011055	1635	1525	1540	1233
AAEL025376	42	101	36	65
AAEL011053	25	27	16	26
AAEL005316	0	0	2	3
AAEL027634	0	2	2	0
AAEL020452	263	393	657	439
AAEL024193	0	0	0	0
AAEL026594	0	0	0	0
AAEL022962	0	0	0	0
AAEL019618	116	70	121	110
AAEL019451	406	374	494	539
AAEL018869	0	0	0	0
AAEL016366	0	0	0	0
AAEL020585	0	0	0	0
AAEL018703	57	80	30	57
AAEL016367	0	0	0	0
AAEL005329	196	183	191	164
AAEL005312	594	960	572	747
AAEL005326	48	61	41	53
AAEL020936	73	115	57	82
AAEL024460	28	41	64	50
AAEL024562	374	762	100	560
AAEL021795	2713	5283	6010	5698
AAEL026008	331	222	247	483
AAEL026833	176	122	81	187
AAEL022334	1082	1454	2087	2225
AAEL005322	4	0	1	1
AAEL005315	96	67	64	79
AAEL028119	107	125	94	86
AAEL013942	70	109	92	80
AAEL013940	193	328	71	209
AAEL014549	102	108	65	89
AAEL025567	403	406	293	299
AAEL014546	120	146	76	126
AAEL021473	1049	1145	928	1059
AAEL014550	8	23	11	9
AAEL005874	223	328	129	230
AAEL024796	143	318	228	212
AAEL027832	60	74	46	60
AAEL027728	17	31	29	17
AAEL023898	115	180	134	122
AAEL027381	0	0	0	0
AAEL019742	348	512	313	552
AAEL026695	0	0	1	1
AAEL005884	73	81	47	77
AAEL005890	171	226	149	194
AAEL005888	42	76	11	48
AAEL017042	341	572	612	484
AAEL005879	376	422	272	409
AAEL005882	44	69	27	30
AAEL023543	54	75	66	71
AAEL024750	3	6	0	0
AAEL023890	1	0	0	0
AAEL019757	3	5	10	5
AAEL027234	0	0	0	0
AAEL008292	38	27	30	48
AAEL020419	0	0	0	0
AAEL008291	647	722	629	635
AAEL008289	308	187	515	440
AAEL008286	24	73	182	60
AAEL008285	13	14	9	12
AAEL028680	0	0	0	0
AAEL008293	0	0	0	0
AAEL008294	0	0	0	0
AAEL008284	0	0	0	0
AAEL008288	0	0	0	0
AAEL008295	0	0	0	0
AAEL008290	0	0	0	0
AAEL014520	7	5	1	3
AAEL022696	0	1	0	0
AAEL026277	1	1	0	1
AAEL014519	146	222	52	144
AAEL023846	0	0	0	0
AAEL024847	1	0	0	1
AAEL009731	233	238	203	285
AAEL009733	563	670	453	591
AAEL009736	168	161	238	100
AAEL016712	0	0	0	0
AAEL016711	0	0	0	0
AAEL023151	283	384	387	405
AAEL009734	113	187	99	178
AAEL009735	41	41	64	36
AAEL027226	0	0	1	1
AAEL019668	408	730	369	409
AAEL022730	0	0	0	0
AAEL025106	0	0	0	1
AAEL019780	2424	2632	2035	2094
AAEL005276	193	232	150	163
AAEL005269	3180	2240	2486	2200
AAEL005258	71	62	81	67
AAEL005262	246	323	163	299
AAEL005270	871	570	571	631
AAEL005259	52	42	22	41
AAEL026671	161	221	94	179
AAEL005273	32	45	17	47
AAEL005277	468	769	400	617
AAEL005263	185	205	235	213
AAEL005256	184	376	50	196
AAEL020475	0	0	0	0
AAEL025545	0	0	0	1
AAEL005255	795	618	744	692
AAEL028991	0	0	0	0
AAEL025492	0	0	0	0
AAEL029010	37	71	62	81
AAEL022351	1	1	1	7
AAEL025226	188	290	81	189
AAEL022836	0	0	1	0
AAEL004897	30	26	78	42
AAEL004899	1	0	0	2
AAEL004894	0	0	0	0
AAEL015288	4	3	1	3
AAEL021762	1	0	0	0
AAEL004914	246	230	186	209
AAEL021426	0	1	0	0
AAEL004900	175	237	154	189
AAEL004898	5	4	0	8
AAEL004907	0	0	0	0
AAEL026370	0	0	0	0
AAEL020456	0	1	0	2
AAEL024071	0	0	0	0
AAEL004913	537	725	619	639
AAEL004896	28	24	34	39
AAEL023213	0	0	0	0
AAEL026590	1	2	0	0
AAEL004905	116	262	136	178
AAEL023162	3	0	3	1
AAEL004910	73	86	47	60
AAEL027466	0	0	0	0
AAEL004902	454	492	513	463
AAEL004911	271	441	198	344
AAEL004916	184	309	133	210
AAEL004915	0	0	0	0
AAEL021685	0	0	2	0
AAEL023331	0	0	0	0
AAEL027563	0	0	0	0
AAEL020662	0	0	1	0
AAEL028704	0	0	0	0
AAEL018724	0	0	0	1
AAEL027655	0	2	3	2
AAEL027862	1	4	5	0
AAEL018784	0	0	0	0
AAEL026557	0	0	0	0
AAEL025790	0	1	3	0
AAEL025098	0	0	0	0
AAEL000283	10	5	41	15
AAEL025654	0	0	0	0
AAEL000269	4735	4304	9711	5860
AAEL000282	22	36	23	27
AAEL022494	0	0	0	0
AAEL000257	371	443	335	509
AAEL018011	36	14	16	17
AAEL000266	0	0	0	0
AAEL018854	0	0	0	0
AAEL026994	44	76	22	77
AAEL000281	6	14	9	14
AAEL023802	0	0	0	0
AAEL028774	0	0	0	0
AAEL028778	0	0	0	0
AAEL016028	0	0	0	0
AAEL028893	0	0	0	0
AAEL029001	0	0	0	0
AAEL016032	0	0	0	0
AAEL016033	0	0	0	0
AAEL016035	0	0	0	0
AAEL000288	65	51	91	83
AAEL021680	0	2	1	0
AAEL000284	91	109	88	120
AAEL000293	4965	4507	2799	3153
AAEL023685	0	0	0	0
AAEL000267	26	51	21	44
AAEL000271	922	910	904	736
AAEL012756	306	531	239	308
AAEL012751	598	924	417	682
AAEL012755	0	0	0	0
AAEL028005	41	190	107	96
AAEL023114	0	0	0	1
AAEL012510	83	136	71	90
AAEL012503	259	348	250	333
AAEL012514	452	619	393	551
AAEL012515	154	254	127	199
AAEL012511	491	482	870	493
AAEL022592	0	0	0	1
AAEL024853	801	857	591	698
AAEL012508	232	341	140	243
AAEL012509	643	608	623	733
AAEL018241	1298	3200	2176	3727
AAEL012513	60	36	39	84
AAEL020224	0	0	0	0
AAEL024109	0	0	0	0
AAEL004657	204	296	258	257
AAEL004661	593	549	360	413
AAEL004662	146	145	131	67
AAEL004684	6	6	5	12
AAEL004682	239	300	345	284
AAEL018326	190	411	240	292
AAEL007220	0	1	0	2
AAEL007208	92	140	42	110
AAEL007218	103	71	114	98
AAEL007200	2	0	0	0
AAEL007206	168	211	248	245
AAEL026036	0	0	0	0
AAEL002493	181	210	169	165
AAEL002463	356	555	289	461
AAEL010877	108	254	29	113
AAEL002483	553	716	436	440
AAEL018848	0	0	0	0
AAEL002486	173	255	164	246
AAEL016207	0	0	1	0
AAEL020103	0	0	0	0
AAEL002487	1099	1071	916	885
AAEL026103	0	0	0	0
AAEL028041	0	0	0	0
AAEL027733	0	0	0	0
AAEL002465	212	264	133	250
AAEL024036	0	0	0	0
AAEL024570	168	262	141	198
AAEL002462	63	85	32	63
AAEL019645	88	136	65	128
AAEL019644	211	271	182	194
AAEL023280	81	99	135	110
AAEL022941	333	369	260	371
AAEL002467	8647	10137	12843	10746
AAEL002481	73	27	72	49
AAEL021027	21	20	29	21
AAEL002490	1	1	1	12
AAEL015606	91	113	76	121
AAEL021789	53	88	55	73
AAEL004798	23406	23164	29179	34206
AAEL019002	0	0	0	0
AAEL022439	0	0	0	0
AAEL018070	0	0	0	0
AAEL008619	0	0	0	0
AAEL008620	1718	1899	3009	2239
AAEL017505	0	0	0	0
AAEL027296	0	1	3	3
AAEL028838	0	0	0	0
AAEL028792	0	0	0	0
AAEL011500	108	105	97	107
AAEL011505	360	615	219	499
AAEL011502	131	164	112	134
AAEL011506	42	27	40	48
AAEL011501	1	2	0	3
AAEL011504	1	0	0	1
AAEL007739	0	1	0	3
AAEL007730	0	0	0	1
AAEL007729	299	368	191	345
AAEL012539	136	241	110	149
AAEL012538	144	488	553	565
AAEL024482	400	620	1261	700
AAEL027268	0	0	0	0
AAEL027976	4	23	0	0
AAEL013565	107	164	58	152
AAEL016819	0	0	0	0
AAEL016817	0	0	0	0
AAEL016816	0	0	0	0
AAEL018950	0	0	0	0
AAEL018949	0	0	0	0
AAEL016813	0	0	0	0
AAEL022144	0	0	0	0
AAEL012536	371	270	177	289
AAEL019731	595	935	481	642
AAEL013563	0	0	0	0
AAEL017104	0	0	0	0
AAEL016477	0	0	0	0
AAEL018913	0	0	0	0
AAEL006718	249	118	222	269
AAEL006722	1	0	0	0
AAEL006731	88	149	87	159
AAEL006734	422	422	297	433
AAEL006753	1	0	2	0
AAEL006733	96	113	78	135
AAEL026335	0	0	0	0
AAEL006727	900	1007	964	951
AAEL026359	3	0	0	0
AAEL006740	117	140	48	104
AAEL006736	37	14	5	10
AAEL021508	1	0	0	0
AAEL024611	1	0	2	2
AAEL020498	1	4	2	8
AAEL027813	0	2	0	0
AAEL006747	71	100	45	79
AAEL006754	118	57	49	42
AAEL006735	84	78	58	72
AAEL006752	155	304	95	203
AAEL006732	0	0	0	0
AAEL026097	0	0	0	0
